,x_m,y_m,curvature,vel_5,Tvec_5,vel_8,Tvec_8,vel_10,Tvec_10,vel_12,Tvec_12,vel_15,Tvec_15
684,-19.417156873696133,-0.022446149423990924,0.004216766404571281,4.87923760255397,57.58289475802871,4.8735844853020955,52.14170752828106,4.878545423136941,51.80574242224109,4.879237604936705,51.79917619849723,4.874429903513616,51.83200175880258
685,-19.06387013601236,-0.022637969138878944,0.0033648251309457583,5.00000004884852,57.65355211529016,5.013782130512882,52.21217065981777,5.019236544089986,51.876128981363266,5.019989606749085,51.869552198735114,5.014764078798741,51.90245109285046
686,-18.710657156174452,-0.022409896495773296,0.0025134168889967895,5.000000048840752,57.72419472529454,5.150180015994299,52.28075332146751,5.156157909810328,51.94463213034559,5.1569742189721675,51.9380445041984,5.151315425953909,51.97101863808217
687,-18.35750121786925,-0.021868494908182434,0.0016555565650193654,5.000000048832939,57.79482599526464,5.283064768133421,52.34760019327377,5.289598549603741,52.0113964320195,5.290480562104868,52.00479767513513,5.284372527740398,52.03784896683842
688,-18.004385615504077,-0.02112032675462494,0.0008160372248924647,5.000000048825076,57.86544927356693,5.41268841863075,52.41283882658291,5.419813194820545,52.07654930394821,5.420763464356622,52.069939125648794,5.414189644420966,52.10306951102884
689,-17.651293767708385,-0.020271992791565552,9.700449542464301e-05,5.0000000488171645,57.93606784625593,5.539273777814552,52.47658235706276,5.547027702385548,52.14020373039727,5.548048885761135,52.13358183575515,5.54099213481395,52.16679327354304
690,-17.298210746038873,-0.019418588625300437,0.00018299773202033864,5.000000048809197,58.006684656168574,5.663018261506227,52.53893145019743,5.6714429429839255,52.202460206669635,5.672537807056266,52.19582629582217,5.664980341491243,52.229120771914644
691,-16.945132317867305,-0.018585726044115347,0.00015910634876965148,5.000000048801135,58.07730053757401,5.784094433672054,52.59997461166761,5.793235421903361,52.26340704979953,5.794406851735912,52.25676081759597,5.786330205790081,52.290140347002044
692,-16.59205836900423,-0.017773296674731043,0.00016351358943575257,5.0000000487929634,58.147915513598704,5.902655320147816,52.65979089170072,5.912562679294183,52.32312309895119,5.913813686496729,52.316464234424124,5.905198668295345,52.34993086437513
693,-16.23898879417105,-0.016981125988015044,0.00016142491491129732,5.000000048784681,58.21852960561289,6.018838104430847,52.718451792258236,6.029567095664577,52.381679618501266,6.030900827169537,52.37500780422139,6.0217274733551855,52.40856361802882
694,-15.885923489337893,-0.016209106495426617,0.00016024608319171985,5.000000048776284,58.289142834701764,6.132765946335074,52.77602225100037,6.1443778513169995,52.439141278157,6.145797598968288,52.43245618959416,6.136045125535271,52.46610331039814
695,-15.532862195213124,-0.015457091595994399,0.00016005546841792366,5.000000048767773,58.359755253015784,6.244549496511966,52.83256149297626,6.257112619156887,52.49556699981219,6.2586218301853185,52.488868304688076,6.248268579268616,52.522608899191795
696,-15.179804864798133,-0.01472499254777837,0.00015776298864155278,5.000000048759142,58.43036687021795,6.354287939232359,52.88812367285074,6.367878836392122,52.55101059390762,6.369481124917179,52.54429795155094,6.358504506870616,52.57813423365853
697,-14.826751268872663,-0.014012595483829493,0.00015688349450981723,5.0000000487503895,58.500977732463035,6.462070002995424,52.94275853667981,6.47677501166681,52.605521413572,6.478474171279867,52.598794474240314,6.46685060200657,52.632728708835735
698,-14.473701369909866,-0.013319743586622579,0.00015517920830195438,5.000000048741514,58.57158784753764,6.567974463371735,52.996511878868276,6.583891618870864,52.659144802177416,6.585691636497163,52.65240320636772,6.5733964690832,52.686437713073204
699,-14.120654929217729,-0.012646291064794646,0.00015590927828371264,5.000000048732512,58.64219726345196,6.672070609712865,53.04942604954547,6.689312085727631,52.7119225883665,6.691217156858217,52.7051659660774,6.678224607351494,52.73930312323347
700,-13.767611811853653,-0.011992200575390743,0.00015293523185101377,5.000000048723382,58.71280600742135,6.774418191499517,53.10154029955298,6.7931134505660795,52.76389341527177,6.795127996100908,52.75712138523799,6.781411062341107,52.791363633950006
701,-13.414571933572631,-0.011357225599083254,0.0001522678548703307,5.000000048714119,58.78341409659568,6.875067101876965,53.15289113643643,6.895367030460718,52.815093075529404,6.8974957153403595,52.80830524440677,6.8830260882762975,52.84265509279092
702,-13.061535112433463,-0.010741240050984757,0.00015188230841175492,5.000000048704721,58.85402156761401,6.9740565912660735,53.2035126583456,6.996139030378101,52.86555481692671,6.998386784240507,52.858750778415484,6.983134750895891,52.8932108061088
703,-12.708501233685793,-0.010144137477552828,0.00014900027790729274,5.0000000486951865,58.924628443666556,7.071413685915064,53.253436817697796,7.095490990710596,52.91530956739615,7.097863030888459,52.90848890130749,7.081797367745543,52.94306176418675
704,-12.355470068670263,-0.009565702092095396,0.00015056631491208104,5.000000048685511,58.995234770757726,7.167150637406303,53.30269372002252,7.193480272846151,52.964386179203366,7.1959821300072235,52.957548450444115,7.179069985846518,52.992236885697416
705,-12.002441540036433,-0.009005913378527186,0.00014622325583985672,5.000000048675691,59.065840564561405,7.261260529402875,53.35131185884645,7.29016036758994,53.01281158477122,7.292797914460052,53.00595634225683,7.275004680992146,53.04076317371078
706,-11.649415448354985,-0.008464491163783894,0.00014857583801229554,5.000000048665725,59.13644586524623,7.353710112825122,53.39931844347429,7.3855813087007665,53.060611005304885,7.388360792282525,53.05373778076331,7.3696499613502136,53.088665924683156
707,-11.296391793625912,-0.007941435447865963,0.00014352708529765838,5.000000048655607,59.20705067300322,7.444427193968614,53.44673969335988,7.479789884315202,53.107808058655344,7.482717962221318,53.100916365336815,7.463050967317746,53.13596883655617
708,-10.943370222560363,-0.007436422145930877,0.00014580901823476586,5.000000048645337,59.27765505877382,7.533278030203612,53.493601355822356,7.572830049419113,53.15442496805167,7.575913830891516,53.1475142992848,7.555249871461164,53.18269421801706
709,-10.590350792470048,-0.006949469044716494,0.0001425982210075997,5.000000048634908,59.34825901127513,7.620022875987825,53.53992927001441,7.664742958176632,53.200482581185824,7.667990050736833,53.19355240882909,7.646285895775907,53.22886300777187
